Index,DAG-ID,Send-Outer,Recv-Outer,Latency,Absolute Deadline,Relative Deadline
697,3,80911107666,81061562407,150454741,80960660722,101000000
698,1,81010812537,81081526018,70713481,80998958166,85000000
698,2,46110949259,46160066592,49117333,46122980944,58000000
698,3,81011110370,81165090351,153979981,81056299888,101000000
699,1,81110815703,81178657500,67841797,81098944129,85000000
699,2,46160952277,46210066037,49113760,46172972537,58000000
699,3,81111101518,81261588111,150486593,81162531148,101000000
700,1,81210814425,81281534648,70720223,81198963462,85000000
700,2,46210952555,46260072351,49119796,46222974944,58000000
700,3,81211113277,81361309129,150195852,81256310148,101000000
701,1,81310814203,81379659000,68844797,81298947462,85000000
701,2,46260958092,46310065611,49107519,46272975592,58000000
701,3,81311115629,81465095111,153979482,81361363111,101000000
702,1,81410808555,81478665314,67856759,81398953833,85000000
702,2,46310951314,46360071703,49120389,46322979981,58000000
702,3,81411109407,81561654370,150544963,81460666055,101000000
703,1,81510816481,81581614277,70797796,81498953518,85000000
703,2,46360952074,46410068425,49116351,46372976648,58000000
703,3,81511100685,81661306388,150205703,81556294481,101000000
704,1,81610813166,81679652037,68838871,81598945981,85000000
704,2,46410954296,46460080462,49126166,46422975203,58000000
704,3,81611109870,81761301129,150191259,81662626092,101000000
705,1,81710809407,81779646574,68837167,81698947333,85000000
705,2,46460952203,46510065962,49113759,46472979685,58000000
705,3,81711107500,81861309518,150202018,81760659555,101000000
706,1,81810815740,81879647814,68832074,81798937203,85000000
706,2,46510952240,46560070111,49117871,46522978111,58000000
706,3,81811112296,81961309203,150196907,81860655148,101000000
707,1,81910814814,81979651388,68836574,81898950129,85000000
707,2,46560956592,46610069555,49112963,46572975092,58000000
707,3,81911110981,82061302740,150191759,81960659555,101000000
708,1,82010806722,82079643666,68836944,81998949222,85000000
708,2,46610953203,46660073740,49120537,46622979222,58000000
708,3,82011105388,82164381740,153276352,82060663611,101000000
709,1,82110813648,82173283777,62470129,82098938833,85000000
709,2,46660959814,46710074740,49114926,46672976314,58000000
709,3,82111100444,82261559203,150458759,82160651851,101000000
710,1,82210812333,82281520759,70708426,82198963444,85000000
710,2,46710958407,46760076444,49118037,46722982629,58000000
710,3,82211110962,82361309703,150198741,82256305333,101000000
711,1,82310817092,82379639166,68822074,82298942703,85000000
711,2,46760951092,46810064407,49113315,46772982000,58000000
711,3,82311102314,82465099740,153997426,82362526759,101000000
712,1,82410809000,82478671592,67862592,82398955555,85000000
712,2,46810950944,46860067925,49116981,46822976851,58000000
712,3,82411109425,82561587611,150478186,82460646092,101000000
713,1,82510806351,82581548740,70742389,82498954611,85000000
713,2,46860954055,46910066277,49112222,46872973722,58000000
713,3,82511102018,82664375796,153273778,82556311796,101000000
714,1,82610811611,82673280074,62468463,82598932833,85000000
714,2,46910952037,46960071425,49119388,46922976018,58000000
714,3,82611111851,82765097388,153985537,82662554425,101000000
715,1,82710813277,82781489648,70676371,82698959462,85000000
715,2,46960957648,47010068500,49110852,46972977574,58000000
715,3,82711112759,82861689759,150577000,82756305500,101000000
716,1,82810809333,82881642388,70833055,82798958277,85000000
716,2,47010953944,47060077203,49123259,47022979722,58000000
716,3,82811104407,82975156407,164052000,82856300037,101000000
717,1,82910806870,82979660962,68854092,82898945851,85000000
717,2,47060952074,47110063611,49111537,47072979981,58000000
717,3,82911105129,83061303240,150198111,82961361296,101000000
718,1,83010815537,83079650129,68834592,82998953277,85000000
718,2,47110958611,47160078555,49119944,47122974611,58000000
718,3,83011100666,83164371592,153270926,83061369851,101000000
719,1,83110813722,83173275981,62462259,83098948907,85000000
719,2,47160953388,47210069703,49116315,47172982240,58000000
719,3,83111111703,83261650944,150539241,83160662000,101000000
720,1,83210809759,83281618055,70808296,83198964074,85000000
720,2,47210957666,47260076592,49118926,47222976166,58000000
720,3,83211109777,83361310277,150200500,83256301796,101000000
721,1,83310807592,83379642129,68834537,83298940722,85000000
721,2,47260953092,47310063166,49110074,47272980740,58000000
721,3,83311105333,83465096574,153991241,83362620037,101000000
722,1,83410807370,83478673518,67866148,83398955703,85000000
722,2,47310949870,47360074685,49124815,47322975351,58000000
722,3,83411109611,83561611740,150502129,83460649777,101000000
723,1,83510807185,83581552111,70744926,83498955814,85000000
723,2,47360950759,47410066759,49116000,47372974703,58000000
723,3,83511105444,83661309851,150204407,83556306166,101000000
724,1,83610810185,83679654203,68844018,83598931944,85000000
724,2,47410950851,47460070444,49119593,47422972833,58000000
724,3,83611108388,83765095537,153987149,83661379648,101000000
725,1,83710809370,83778675925,67866555,83698942925,85000000
725,2,47460956592,47510071851,49115259,47472974111,58000000
725,3,83711108759,83865104648,153995889,83760661333,101000000
726,1,83810815166,83881428925,70613759,83798960333,85000000
726,2,47510957777,47560077648,49119871,47522979074,58000000
726,3,83811098888,83961592777,150493889,83856300148,101000000
727,1,83910808629,83981538351,70729722,83898961555,85000000
727,2,47560951833,47610068129,49116296,47572981240,58000000
727,3,83911105185,84065094351,153989166,83956301018,101000000
728,1,84010815055,84079459111,68644056,83998940018,85000000
728,2,47610953925,47660073000,49119075,47622974981,58000000
728,3,84011100462,84161572444,150471982,84061361240,101000000
729,1,84110806129,84181530666,70724537,84098965074,85000000
729,2,47660959222,47710071944,49112722,47672979407,58000000
729,3,84111104777,84261317000,150212223,84156305740,101000000
730,1,84210807185,84279647555,68840370,84198946685,85000000
730,2,47710958222,47760077259,49119037,47722981333,58000000
730,3,84211106518,84361312444,150205926,84262535814,101000000
731,1,84310813851,84379646925,68833074,84298956481,85000000
731,2,47760951981,47810062277,49110296,47772981481,58000000
731,3,84311111537,84465098425,153986888,84360655370,101000000
732,1,84410808722,84478664777,67856055,84398949111,85000000
732,2,47810959111,47860079481,49120370,47822975129,58000000
732,3,84411110092,84565094074,153983982,84460658740,101000000
733,1,84510810203,84581496296,70686093,84498953870,85000000
733,2,47860954240,47910067425,49113185,47872983111,58000000
733,3,84511109851,84661591648,150481797,84556299092,101000000
734,1,84610805666,84681540962,70735296,84598954074,85000000
734,2,47910953740,47960071666,49117926,47922977055,58000000
734,3,84611105240,84765095592,153990352,84656309481,101000000
735,1,84710814925,84778671962,67857037,84698956777,85000000
735,2,47960958888,48010070444,49111556,47972976555,58000000
735,3,84711115796,84861579574,150463778,84761367333,101000000
736,1,84810817648,84881536666,70719018,84798965333,85000000
736,2,48010956666,48060075814,49119148,48022981166,58000000
736,3,84811101148,84961313129,150211981,84856297925,101000000
737,1,84910807277,84979650111,68842834,84898952203,85000000
737,2,48060951481,48110067851,49116370,48072979962,58000000
737,3,84911105537,85065097240,153991703,84962542185,101000000
738,1,85010816407,85078677000,67860593,84998954833,85000000
738,2,48110953074,48160071018,49117944,48122973981,58000000
738,3,85011102814,85165094703,153991889,85060657685,101000000
739,1,85110815592,85181481592,70666000,85098963018,85000000
739,2,48160958462,48210074222,49115760,48172979185,58000000
739,3,85111100814,85265102407,154001593,85156317166,101000000
740,1,85210817351,85281507796,70690445,85198961314,85000000
740,2,48210958555,48260077092,49118537,48222980629,58000000
740,3,85211103462,85365092925,153989463,85256306944,101000000
741,1,85310811240,85381434222,70622982,85298962481,85000000
741,2,48260951574,48310061518,49109944,48272981259,58000000
741,3,85311112296,85461565000,150452704,85356316148,101000000
742,1,85410814037,85481532685,70718648,85398955740,85000000
742,2,48310957833,48360078777,49120944,48322974629,58000000
742,3,85411111870,85575159166,164047296,85456308351,101000000
743,1,85510810222,85579648740,68838518,85498939629,85000000
743,2,48360953925,48410073407,49119482,48372981277,58000000
743,3,85511110111,85675161703,164051592,85562531462,101000000
744,1,85610810092,85679647000,68836908,85598943925,85000000
744,2,48410950240,48460070722,49120482,48422976148,58000000
744,3,85611110259,85761310037,150199778,85661359185,101000000
745,1,85710809759,85779642518,68832759,85698941388,85000000
745,2,48460957000,48510068888,49111888,48472975425,58000000
745,3,85711109814,85861299703,150189889,85761346759,101000000
746,1,85810814092,85879632425,68818333,85798942888,85000000
746,2,48510956740,48560081222,49124482,48522979481,58000000
746,3,85811110018,85965094814,153984796,85860654796,101000000
747,1,85910809981,85978663796,67853815,85898946962,85000000
747,2,48560952185,48610060722,49108537,48572979259,58000000
747,3,85911109148,86061625518,150516370,85960640222,101000000
748,1,86010811962,86081568944,70756982,85998957166,85000000
748,2,48610957277,48660076777,49119500,48622978240,58000000
748,3,86011111314,86165094851,153983537,86056293555,101000000
749,1,86110811203,86178673129,67861926,86098943592,85000000
749,2,48660951555,48710066518,49114963,48672980222,58000000
749,3,86111112370,86261594907,150482537,86161354462,101000000
750,1,86210814685,86281540185,70725500,86198960814,85000000
750,2,48710952944,48760073592,49120648,48722973851,58000000
750,3,86211099685,86365091648,153991963,86256306148,101000000
751,1,86310816462,86378657481,67841019,86298949814,85000000
751,2,48760949722,48810064296,49114574,48772978388,58000000
751,3,86311100629,86461602370,150501741,86361355592,101000000
752,1,86410815240,86481547703,70732463,86398962259,85000000
752,2,48810950833,48860068388,49117555,48822972129,58000000
752,3,86411099314,86561302537,150203223,86456312518,101000000
753,1,86510809740,86579641833,68832093,86498950092,85000000
753,2,48860955703,48910068740,49113037,48872973685,58000000
753,3,86511106129,86665105407,153999278,86561361925,101000000
754,1,86610809574,86678662037,67852463,86598941111,85000000
754,2,48910953740,48960073351,49119611,48922978129,58000000
754,3,86611108333,86761586370,150478037,86660653722,101000000
755,1,86710808518,86781545092,70736574,86698957555,85000000
755,2,48960959685,49010071925,49112240,48972979185,58000000
755,3,86711106666,86865099185,153992519,86756318203,101000000
756,1,86810809518,86879433944,68624426,86798957648,85000000
756,2,49010958018,49060077666,49119648,49022981833,58000000
756,3,86811108648,86961587425,150478777,86862551555,101000000
757,1,86910814037,86981530555,70716518,86898952037,85000000
757,2,49060952129,49110064648,49112519,49072981851,58000000
757,3,86911114611,87065093648,153979037,86956305388,101000000
758,1,87010816444,87079468240,68651796,86998949314,85000000
758,2,49110950500,49160069407,49118907,49122975203,58000000
758,3,87011101314,87161576759,150475445,87061354851,101000000
759,1,87110806166,87181534092,70727926,87098966981,85000000
759,2,49160957759,49210065555,49107796,49172976907,58000000
759,3,87111107370,87261315611,150208241,87156307351,101000000
760,1,87210816777,87279653944,68837167,87198955203,85000000
760,2,49210956407,49260076648,49120241,49222979944,58000000
760,3,87211101777,87361300222,150198445,87262540851,101000000
761,1,87310809888,87379641037,68831149,87298953518,85000000
761,2,49260952685,49310071296,49118611,49272979851,58000000
761,3,87311108666,87461308018,150199352,87360660703,101000000
762,1,87410813111,87479645407,68832296,87398948037,85000000
762,2,49310955111,49360074185,49119074,49322975111,58000000
762,3,87411111277,87561303481,150192204,87460652481,101000000
763,1,87510809759,87579641611,68831852,87498943592,85000000
763,2,49360950759,49410061777,49111018,49372978407,58000000
763,3,87511108833,87665089925,153981092,87560657333,101000000
764,1,87610816814,87678657037,67840223,87598950018,85000000
764,2,49410959296,49460079481,49120185,49422973111,58000000
764,3,87611101907,87761579796,150477889,87660652888,101000000
765,1,87710809314,87781531351,70722037,87698968240,85000000
765,2,49460954462,49510065851,49111389,49472982703,58000000
765,3,87711109055,87865098888,153989833,87756316759,101000000
766,1,87810810314,87878663185,67852871,87798941592,85000000
766,2,49510951648,49560080425,49128777,49522976592,58000000
766,3,87811110148,87961568740,150458592,87862537907,101000000
767,1,87910814888,87981528166,70713278,87898955740,85000000
767,2,49560952277,49610065111,49112834,49572977518,58000000
767,3,87911113425,88061300851,150187426,87956311018,101000000
768,1,88010811611,88079649777,68838166,87998949037,85000000
768,2,49610951759,49660082703,49130944,49622975037,58000000
768,3,88011110796,88175166981,164056185,88062533796,101000000
